reference_date,location,horizon,model,target_end_date,truth,point,wis,mae,persistence_mae
2025-04-19,28,2,ensemble,2025-05-03,14.0,26.0,6.326521739130435,12.0,29.0
2025-04-19,28,2,baseline,2025-05-03,14.0,41.0,15.812173913043479,27.0,29.0
2025-04-19,28,3,ensemble,2025-05-10,18.0,22.0,4.729130434782609,4.0,25.0
2025-04-19,28,3,baseline,2025-05-10,18.0,41.0,15.352608695652174,23.0,25.0
2025-04-19,29,1,ensemble,2025-04-26,66.0,39.0,13.055652173913044,27.0,33.0
2025-04-19,29,1,baseline,2025-04-26,66.0,71.0,15.23521739130435,5.0,33.0
2025-04-19,29,2,ensemble,2025-05-03,59.0,29.0,14.430869565217392,30.0,40.0
2025-04-19,29,2,baseline,2025-05-03,59.0,71.0,22.205652173913048,12.0,40.0
2025-04-19,29,3,ensemble,2025-05-10,49.0,17.0,13.309130434782606,32.0,50.0
2025-04-19,29,3,baseline,2025-05-10,49.0,71.0,28.482173913043486,22.0,50.0
2025-04-19,30,1,ensemble,2025-04-26,8.0,12.0,2.708260869565218,4.0,24.0
2025-04-19,30,1,baseline,2025-04-26,8.0,22.0,8.166086956521738,14.0,24.0
2025-04-19,30,2,ensemble,2025-05-03,4.0,9.0,2.913478260869566,5.0,28.0
2025-04-19,30,2,baseline,2025-05-03,4.0,22.0,10.049130434782608,18.0,28.0
2025-04-19,30,3,ensemble,2025-05-10,0.0,7.0,4.432608695652174,7.0,32.0
2025-04-19,30,3,baseline,2025-05-10,0.0,22.0,11.801304347826084,22.0,32.0
2025-04-19,31,1,ensemble,2025-04-26,12.0,9.0,2.378695652173913,3.0,4.0
2025-04-19,31,1,baseline,2025-04-26,12.0,15.0,4.018260869565218,3.0,4.0
2025-04-19,31,2,ensemble,2025-05-03,3.0,7.0,2.5217391304347827,4.0,13.0
2025-04-19,31,2,baseline,2025-05-03,3.0,15.0,7.5260869565217385,12.0,13.0
2025-04-19,31,3,ensemble,2025-05-10,10.0,6.0,2.7282608695652173,4.0,6.0
2025-04-19,31,3,baseline,2025-05-10,10.0,15.0,6.5713043478260875,5.0,6.0
2025-04-19,32,1,ensemble,2025-04-26,29.0,27.0,3.729130434782609,2.0,19.0
2025-04-19,32,1,baseline,2025-04-26,29.0,40.0,8.212608695652175,11.0,19.0
2025-04-19,32,2,ensemble,2025-05-03,19.0,21.0,4.477826086956523,2.0,29.0
2025-04-19,32,2,baseline,2025-05-03,19.0,40.0,13.144347826086959,21.0,29.0
2025-04-19,32,3,ensemble,2025-05-10,20.0,18.0,3.844782608695652,2.0,28.0
2025-04-19,32,3,baseline,2025-05-10,20.0,40.0,13.820869565217391,20.0,28.0
2025-04-19,33,1,ensemble,2025-04-26,9.0,9.0,1.7060869565217396,0.0,13.0
2025-04-19,33,1,baseline,2025-04-26,9.0,15.0,3.928695652173913,6.0,13.0
2025-04-19,33,2,ensemble,2025-05-03,6.0,8.0,1.7921739130434782,2.0,16.0
2025-04-19,33,2,baseline,2025-05-03,6.0,15.0,5.605217391304349,9.0,16.0
2025-04-19,33,3,ensemble,2025-05-10,8.0,5.0,1.9704347826086954,3.0,14.0
2025-04-19,33,3,baseline,2025-05-10,8.0,15.0,5.355217391304348,7.0,14.0
2025-04-19,34,1,ensemble,2025-04-26,72.0,100.0,18.37217391304348,28.0,89.0
2025-04-19,34,1,baseline,2025-04-26,72.0,161.0,51.68826086956523,89.0,89.0
2025-04-19,34,2,ensemble,2025-05-03,70.0,76.0,16.276521739130438,6.0,91.0
2025-04-19,34,2,baseline,2025-05-03,70.0,161.0,53.306521739130446,91.0,91.0
2025-04-19,34,3,ensemble,2025-05-10,40.0,60.0,16.267391304347825,20.0,121.0
2025-04-19,34,3,baseline,2025-05-10,40.0,161.0,67.2821739130435,121.0,121.0
2025-04-19,35,1,ensemble,2025-04-26,42.0,14.0,19.419999999999998,28.0,5.0
2025-04-19,35,1,baseline,2025-04-26,42.0,18.0,12.768695652173916,24.0,5.0
2025-04-19,35,2,ensemble,2025-05-03,32.0,10.0,13.889999999999999,22.0,5.0
2025-04-19,35,2,baseline,2025-05-03,32.0,18.0,9.245652173913046,14.0,5.0
2025-04-19,35,3,ensemble,2025-05-10,25.0,7.0,11.012608695652174,18.0,12.0
2025-04-19,35,3,baseline,2025-05-10,25.0,18.0,9.22913043478261,7.0,12.0
2025-04-19,36,1,ensemble,2025-04-26,209.0,195.0,25.829999999999995,14.0,186.0
2025-04-19,36,1,baseline,2025-04-26,209.0,348.0,80.63869565217392,139.0,186.0
2025-04-19,36,2,ensemble,2025-05-03,157.0,136.0,26.39739130434783,21.0,238.0
2025-04-19,36,2,baseline,2025-05-03,157.0,348.0,105.55608695652174,191.0,238.0
2025-04-19,36,3,ensemble,2025-05-10,105.0,105.0,23.833043478260873,0.0,290.0
2025-04-19,36,3,baseline,2025-05-10,105.0,348.0,131.2573913043478,243.0,290.0
2025-04-19,37,1,ensemble,2025-04-26,50.0,54.0,10.298260869565217,4.0,48.0
2025-04-19,37,1,baseline,2025-04-26,50.0,81.0,25.8,31.0,48.0
2025-04-19,37,2,ensemble,2025-05-03,39.0,41.0,10.23,2.0,59.0
2025-04-19,37,2,baseline,2025-05-03,39.0,81.0,34.83869565217392,42.0,59.0
2025-04-19,37,3,ensemble,2025-05-10,28.0,26.0,9.453478260869565,2.0,70.0
2025-04-19,37,3,baseline,2025-05-10,28.0,81.0,42.155217391304355,53.0,70.0
2025-04-19,38,1,ensemble,2025-04-26,11.0,8.0,2.100434782608696,3.0,1.0
2025-04-19,38,1,baseline,2025-04-26,11.0,12.0,2.3660869565217393,1.0,1.0
2025-04-19,38,2,ensemble,2025-05-03,9.0,6.0,1.937826086956522,3.0,3.0
2025-04-19,38,2,baseline,2025-05-03,9.0,12.0,3.341739130434783,3.0,3.0
2025-04-19,38,3,ensemble,2025-05-10,5.0,5.0,1.3208695652173912,0.0,7.0
2025-04-19,38,3,baseline,2025-05-10,5.0,12.0,4.553478260869565,7.0,7.0
2025-04-19,39,1,ensemble,2025-04-26,87.0,72.0,16.075217391304353,15.0,79.0
2025-04-19,39,1,baseline,2025-04-26,87.0,167.0,51.62956521739132,80.0,79.0
2025-04-19,39,2,ensemble,2025-05-03,45.0,50.0,17.610000000000003,5.0,121.0
2025-04-19,39,2,baseline,2025-05-03,45.0,167.0,73.80521739130437,122.0,121.0
2025-04-19,39,3,ensemble,2025-05-10,32.0,36.0,12.890869565217391,4.0,134.0
2025-04-19,39,3,baseline,2025-05-10,32.0,167.0,82.41130434782609,135.0,134.0
2025-04-19,40,1,ensemble,2025-04-26,17.0,16.0,3.73695652173913,1.0,3.0
2025-04-19,40,1,baseline,2025-04-26,17.0,16.0,10.085217391304349,1.0,3.0
2025-04-19,40,2,ensemble,2025-05-03,16.0,10.0,4.4278260869565225,6.0,4.0
2025-04-19,40,2,baseline,2025-05-03,16.0,16.0,14.020000000000001,0.0,4.0
2025-04-19,40,3,ensemble,2025-05-10,13.0,9.0,4.096521739130435,4.0,7.0
2025-04-19,40,3,baseline,2025-05-10,13.0,16.0,17.377391304347825,3.0,7.0
2025-04-19,41,1,ensemble,2025-04-26,32.0,25.0,4.9173913043478255,7.0,18.0
2025-04-19,41,1,baseline,2025-04-26,32.0,38.0,8.641304347826088,6.0,18.0
2025-04-19,41,2,ensemble,2025-05-03,35.0,20.0,8.052608695652173,15.0,15.0
2025-04-19,41,2,baseline,2025-05-03,35.0,38.0,11.403478260869564,3.0,15.0
2025-04-19,41,3,ensemble,2025-05-10,27.0,12.0,6.670434782608696,15.0,23.0
2025-04-19,41,3,baseline,2025-05-10,27.0,38.0,15.262173913043481,11.0,23.0
2025-04-19,42,1,ensemble,2025-04-26,472.0,259.0,112.12347826086958,213.0,3.0
2025-04-19,42,1,baseline,2025-04-26,472.0,441.0,39.56826086956522,31.0,3.0
2025-04-19,42,2,ensemble,2025-05-03,254.0,215.0,41.46782608695652,39.0,221.0
2025-04-19,42,2,baseline,2025-05-03,254.0,441.0,111.95565217391307,187.0,221.0
2025-04-19,42,3,ensemble,2025-05-10,251.0,161.0,48.34391304347825,90.0,224.0
2025-04-19,42,3,baseline,2025-05-10,251.0,441.0,115.52608695652175,190.0,224.0
2025-04-19,44,1,ensemble,2025-04-26,4.0,10.0,2.8721739130434782,6.0,18.0
2025-04-19,44,1,baseline,2025-04-26,4.0,16.0,7.007826086956523,12.0,18.0
2025-04-19,44,2,ensemble,2025-05-03,8.0,8.0,1.5539130434782613,0.0,14.0
2025-04-19,44,2,baseline,2025-05-03,8.0,16.0,4.983478260869566,8.0,14.0
2025-04-19,44,3,ensemble,2025-05-10,3.0,6.0,1.7239130434782608,3.0,19.0
2025-04-19,44,3,baseline,2025-05-10,3.0,16.0,7.266521739130436,13.0,19.0
2025-04-19,45,1,ensemble,2025-04-26,33.0,29.0,5.482608695652174,4.0,10.0
2025-04-19,45,1,baseline,2025-04-26,33.0,41.0,11.016956521739134,8.0,10.0
2025-04-19,45,2,ensemble,2025-05-03,16.0,21.0,4.973478260869565,5.0,27.0
2025-04-19,45,2,baseline,2025-05-03,16.0,41.0,18.75391304347826,25.0,27.0
2025-04-19,45,3,ensemble,2025-05-10,13.0,17.0,4.987826086956522,4.0,30.0
2025-04-19,45,3,baseline,2025-05-10,13.0,41.0,21.990869565217398,28.0,30.0
2025-04-19,46,1,ensemble,2025-04-26,8.0,5.0,1.604347826086957,3.0,1.0
2025-04-19,46,1,baseline,2025-04-26,8.0,7.0,2.3817391304347826,1.0,1.0
2025-04-19,46,2,ensemble,2025-05-03,4.0,5.0,1.288695652173913,1.0,3.0
2025-04-19,46,2,baseline,2025-05-03,4.0,7.0,3.36,3.0,3.0
2025-04-19,46,3,ensemble,2025-05-10,1.0,4.0,1.569130434782609,3.0,6.0
2025-04-19,46,3,baseline,2025-05-10,1.0,7.0,4.307391304347827,6.0,6.0
2025-04-19,47,1,ensemble,2025-04-26,65.0,50.0,9.590434782608696,15.0,35.0
2025-04-19,47,1,baseline,2025-04-26,65.0,81.0,16.87260869565218,16.0,35.0
2025-04-19,47,2,ensemble,2025-05-03,46.0,39.0,7.904782608695652,7.0,54.0
2025-04-19,47,2,baseline,2025-05-03,46.0,81.0,26.30695652173914,35.0,54.0
2025-04-19,47,3,ensemble,2025-05-10,32.0,27.0,6.671304347826087,5.0,68.0
2025-04-19,47,3,baseline,2025-05-10,32.0,81.0,33.42521739130436,49.0,68.0
2025-04-19,48,1,ensemble,2025-04-26,229.0,151.0,39.89434782608696,78.0,54.0
2025-04-19,48,1,baseline,2025-04-26,229.0,202.0,51.45043478260871,27.0,54.0
2025-04-19,48,2,ensemble,2025-05-03,190.0,130.0,33.55478260869565,60.0,93.0
2025-04-19,48,2,baseline,2025-05-03,190.0,202.0,66.57434782608696,12.0,93.0
2025-04-19,48,3,ensemble,2025-05-10,170.0,92.0,38.68826086956523,78.0,113.0
2025-04-19,48,3,baseline,2025-05-10,170.0,202.0,79.91260869565217,32.0,113.0
2025-04-19,49,1,ensemble,2025-04-26,19.0,17.0,2.719130434782609,2.0,14.0
2025-04-19,49,1,baseline,2025-04-26,19.0,28.0,5.692608695652174,9.0,14.0
2025-04-19,49,2,ensemble,2025-05-03,17.0,13.0,2.901739130434783,4.0,16.0
2025-04-19,49,2,baseline,2025-05-03,17.0,28.0,7.05521739130435,11.0,16.0
2025-04-19,49,3,ensemble,2025-05-10,14.0,8.0,3.034782608695653,6.0,19.0
2025-04-19,49,3,baseline,2025-05-10,14.0,28.0,8.751304347826087,14.0,19.0
2025-04-19,50,1,ensemble,2025-04-26,13.0,5.0,4.6808695652173915,8.0,5.0
2025-04-19,50,1,baseline,2025-04-26,13.0,5.0,4.325652173913044,8.0,5.0
2025-04-19,50,2,ensemble,2025-05-03,3.0,4.0,1.058695652173913,1.0,5.0
2025-04-19,50,2,baseline,2025-05-03,3.0,5.0,2.0930434782608702,2.0,5.0
2025-04-19,50,3,ensemble,2025-05-10,1.0,3.0,1.1621739130434783,2.0,7.0
2025-04-19,50,3,baseline,2025-05-10,1.0,5.0,2.8386956521739135,4.0,7.0
2025-04-19,51,1,ensemble,2025-04-26,45.0,40.0,7.107391304347826,5.0,39.0
2025-04-19,51,1,baseline,2025-04-26,45.0,60.0,16.3804347826087,15.0,39.0
2025-04-19,51,2,ensemble,2025-05-03,32.0,32.0,6.8234782608695665,0.0,52.0
2025-04-19,51,2,baseline,2025-05-03,32.0,60.0,23.90956521739131,28.0,52.0
2025-04-19,51,3,ensemble,2025-05-10,32.0,28.0,7.37217391304348,4.0,52.0
2025-04-19,51,3,baseline,2025-05-10,32.0,60.0,27.245652173913047,28.0,52.0
2025-04-19,53,1,ensemble,2025-04-26,39.0,44.0,6.52391304347826,5.0,35.0
2025-04-19,53,1,baseline,2025-04-26,39.0,71.0,19.53347826086957,32.0,35.0
2025-04-19,53,2,ensemble,2025-05-03,20.0,31.0,8.272608695652176,11.0,54.0
2025-04-19,53,2,baseline,2025-05-03,20.0,71.0,29.45652173913044,51.0,54.0
2025-04-19,53,3,ensemble,2025-05-10,24.0,26.0,7.02913043478261,2.0,50.0
2025-04-19,53,3,baseline,2025-05-10,24.0,71.0,28.50217391304348,47.0,50.0
2025-04-19,54,1,ensemble,2025-04-26,18.0,23.0,4.524347826086957,5.0,29.0
2025-04-19,54,1,baseline,2025-04-26,18.0,43.0,15.230434782608693,25.0,29.0
2025-04-19,54,2,ensemble,2025-05-03,10.0,14.0,3.7304347826086954,4.0,37.0
2025-04-19,54,2,baseline,2025-05-03,10.0,43.0,18.70739130434783,33.0,37.0
2025-04-19,54,3,ensemble,2025-05-10,6.0,9.0,3.4378260869565214,3.0,41.0
2025-04-19,54,3,baseline,2025-05-10,6.0,43.0,20.77304347826087,37.0,41.0
2025-04-19,55,1,ensemble,2025-04-26,33.0,34.0,7.262608695652175,1.0,33.0
2025-04-19,55,1,baseline,2025-04-26,33.0,61.0,18.30652173913043,28.0,33.0
2025-04-19,55,2,ensemble,2025-05-03,30.0,28.0,7.291739130434782,2.0,36.0
2025-04-19,55,2,baseline,2025-05-03,30.0,61.0,21.130869565217395,31.0,36.0
2025-04-19,55,3,ensemble,2025-05-10,27.0,20.0,7.209565217391305,7.0,39.0
2025-04-19,55,3,baseline,2025-05-10,27.0,61.0,24.257826086956523,34.0,39.0
2025-04-19,56,1,ensemble,2025-04-26,6.0,3.0,1.642173913043478,3.0,2.0
2025-04-19,56,1,baseline,2025-04-26,6.0,1.0,2.7265217391304346,5.0,2.0
2025-04-19,56,2,ensemble,2025-05-03,1.0,2.0,0.9960869565217393,1.0,3.0
2025-04-19,56,2,baseline,2025-05-03,1.0,1.0,2.221304347826087,0.0,3.0
2025-04-19,56,3,ensemble,2025-05-10,4.0,2.0,1.1608695652173915,2.0,0.0
2025-04-19,56,3,baseline,2025-05-10,4.0,1.0,2.8078260869565215,3.0,0.0
2025-04-26,01,1,ensemble,2025-05-03,27.0,32.0,5.78,5.0,23.0
2025-04-26,01,1,baseline,2025-05-03,27.0,50.0,15.156086956521738,23.0,23.0
2025-04-26,01,2,ensemble,2025-05-10,33.0,24.0,6.563478260869566,9.0,17.0
2025-04-26,01,2,baseline,2025-05-10,33.0,50.0,15.630000000000003,17.0,17.0
2025-04-26,01,3,ensemble,2025-05-17,37.0,18.0,8.54782608695652,19.0,13.0
2025-04-26,01,3,baseline,2025-05-17,37.0,50.0,17.690000000000005,13.0,13.0
2025-04-26,02,1,ensemble,2025-05-03,9.0,6.0,1.870869565217391,3.0,0.0
2025-04-26,02,1,baseline,2025-05-03,9.0,7.0,1.8678260869565217,2.0,0.0
2025-04-26,02,2,ensemble,2025-05-10,3.0,5.0,1.202608695652174,2.0,6.0
2025-04-26,02,2,baseline,2025-05-10,3.0,7.0,2.794782608695652,4.0,6.0
2025-04-26,02,3,ensemble,2025-05-17,5.0,4.0,1.0769565217391304,1.0,4.0
2025-04-26,02,3,baseline,2025-05-17,5.0,7.0,2.7630434782608697,2.0,4.0
2025-04-26,04,1,ensemble,2025-05-03,71.0,52.0,11.371304347826085,19.0,12.0
2025-04-26,04,1,baseline,2025-05-03,71.0,73.0,19.37130434782609,2.0,12.0
2025-04-26,04,2,ensemble,2025-05-10,53.0,41.0,10.109565217391305,12.0,30.0
2025-04-26,04,2,baseline,2025-05-10,53.0,73.0,29.45608695652174,20.0,30.0
2025-04-26,04,3,ensemble,2025-05-17,63.0,37.0,14.397826086956524,26.0,20.0
2025-04-26,04,3,baseline,2025-05-17,63.0,73.0,35.06521739130436,10.0,20.0
2025-04-26,05,1,ensemble,2025-05-03,21.0,16.0,3.8152173913043477,5.0,8.0
2025-04-26,05,1,baseline,2025-05-03,21.0,19.0,7.7660869565217405,2.0,8.0
2025-04-26,05,2,ensemble,2025-05-10,13.0,11.0,2.9513043478260874,2.0,16.0
2025-04-26,05,2,baseline,2025-05-10,13.0,19.0,10.538695652173914,6.0,16.0
2025-04-26,05,3,ensemble,2025-05-17,13.0,8.0,3.382173913043478,5.0,16.0
2025-04-26,05,3,baseline,2025-05-17,13.0,19.0,12.573913043478262,6.0,16.0
2025-04-26,06,1,ensemble,2025-05-03,234.0,207.0,28.88,27.0,105.0
2025-04-26,06,1,baseline,2025-05-03,234.0,316.0,69.82043478260871,82.0,105.0
2025-04-26,06,2,ensemble,2025-05-10,164.0,164.0,31.41826086956521,0.0,175.0
2025-04-26,06,2,baseline,2025-05-10,164.0,316.0,106.18739130434783,152.0,175.0
2025-04-26,06,3,ensemble,2025-05-17,163.0,121.0,34.48695652173914,42.0,176.0
2025-04-26,06,3,baseline,2025-05-17,163.0,316.0,116.39913043478262,153.0,176.0
2025-04-26,08,1,ensemble,2025-05-03,30.0,23.0,4.84,7.0,10.0
2025-04-26,08,1,baseline,2025-05-03,30.0,39.0,9.983478260869566,9.0,10.0
2025-04-26,08,2,ensemble,2025-05-10,36.0,16.0,9.031304347826088,20.0,4.0
2025-04-26,08,2,baseline,2025-05-10,36.0,39.0,12.162608695652175,3.0,4.0
2025-04-26,08,3,ensemble,2025-05-17,19.0,13.0,5.056521739130435,6.0,21.0
2025-04-26,08,3,baseline,2025-05-17,19.0,39.0,16.92,20.0,21.0
2025-04-26,09,1,ensemble,2025-05-03,25.0,18.0,4.383478260869566,7.0,9.0
2025-04-26,09,1,baseline,2025-05-03,25.0,34.0,8.487826086956522,9.0,9.0
2025-04-26,09,2,ensemble,2025-05-10,9.0,14.0,4.183913043478261,5.0,25.0
2025-04-26,09,2,baseline,2025-05-10,9.0,34.0,15.074347826086958,25.0,25.0
2025-04-26,09,3,ensemble,2025-05-17,17.0,11.0,3.906956521739131,6.0,17.0
2025-04-26,09,3,baseline,2025-05-17,17.0,34.0,14.009565217391303,17.0,17.0
2025-04-26,10,1,ensemble,2025-05-03,6.0,6.0,1.3239130434782609,0.0,3.0
2025-04-26,10,1,baseline,2025-05-03,6.0,9.0,2.8052173913043488,3.0,3.0
2025-04-26,10,2,ensemble,2025-05-10,3.0,4.0,1.1934782608695653,1.0,6.0
2025-04-26,10,2,baseline,2025-05-10,3.0,9.0,4.3417391304347825,6.0,6.0
2025-04-26,10,3,ensemble,2025-05-17,0.0,3.0,1.6708695652173913,3.0,9.0
2025-04-26,10,3,baseline,2025-05-17,0.0,9.0,5.638260869565218,9.0,9.0
2025-04-26,11,1,ensemble,2025-05-03,4.0,3.0,1.2086956521739134,1.0,3.0
2025-04-26,11,1,baseline,2025-05-03,4.0,2.0,2.0978260869565224,2.0,3.0
2025-04-26,11,2,ensemble,2025-05-10,6.0,2.0,1.7895652173913048,4.0,1.0
2025-04-26,11,2,baseline,2025-05-10,6.0,2.0,2.9852173913043485,4.0,1.0
2025-04-26,11,3,ensemble,2025-05-17,2.0,2.0,1.2991304347826087,0.0,5.0
2025-04-26,11,3,baseline,2025-05-17,2.0,2.0,3.220869565217392,0.0,5.0
2025-04-26,12,1,ensemble,2025-05-03,224.0,214.0,25.353913043478265,10.0,111.0
2025-04-26,12,1,baseline,2025-05-03,224.0,311.0,56.98043478260871,87.0,111.0
2025-04-26,12,2,ensemble,2025-05-10,231.0,176.0,33.83,55.0,104.0
2025-04-26,12,2,baseline,2025-05-10,231.0,311.0,63.3504347826087,80.0,104.0
2025-04-26,12,3,ensemble,2025-05-17,208.0,153.0,35.94217391304348,55.0,127.0
2025-04-26,12,3,baseline,2025-05-17,208.0,311.0,77.46913043478261,103.0,127.0
2025-04-26,13,1,ensemble,2025-05-03,44.0,33.0,8.06608695652174,11.0,20.0
2025-04-26,13,1,baseline,2025-05-03,44.0,52.0,15.34913043478261,8.0,20.0
2025-04-26,13,2,ensemble,2025-05-10,44.0,25.0,9.698260869565217,19.0,20.0
2025-04-26,13,2,baseline,2025-05-10,44.0,52.0,20.98826086956522,8.0,20.0
2025-04-26,13,3,ensemble,2025-05-17,34.0,21.0,8.883478260869566,13.0,30.0
2025-04-26,13,3,baseline,2025-05-17,34.0,52.0,26.619565217391308,18.0,30.0
2025-04-26,15,1,ensemble,2025-05-03,34.0,14.0,12.963478260869566,20.0,10.0
2025-04-26,15,1,baseline,2025-05-03,34.0,19.0,8.768260869565218,15.0,10.0
2025-04-26,15,2,ensemble,2025-05-10,30.0,11.0,11.534347826086957,19.0,6.0
2025-04-26,15,2,baseline,2025-05-10,30.0,19.0,5.880434782608695,11.0,6.0
2025-04-26,15,3,ensemble,2025-05-17,25.0,10.0,9.099130434782609,15.0,1.0
2025-04-26,15,3,baseline,2025-05-17,25.0,19.0,4.019130434782609,6.0,1.0
2025-04-26,16,1,ensemble,2025-05-03,13.0,7.0,2.8708695652173915,6.0,0.0
2025-04-26,16,1,baseline,2025-05-03,13.0,12.0,4.395652173913044,1.0,0.0
2025-04-26,16,2,ensemble,2025-05-10,11.0,6.0,2.8204347826086957,5.0,2.0
2025-04-26,16,2,baseline,2025-05-10,11.0,12.0,5.923478260869565,1.0,2.0
2025-04-26,16,3,ensemble,2025-05-17,11.0,5.0,2.97608695652174,6.0,2.0
2025-04-26,16,3,baseline,2025-05-17,11.0,12.0,7.150869565217392,1.0,2.0
2025-04-26,17,1,ensemble,2025-05-03,81.0,90.0,15.076086956521738,9.0,75.0
2025-04-26,17,1,baseline,2025-05-03,81.0,139.0,38.37869565217392,58.0,75.0
2025-04-26,17,2,ensemble,2025-05-10,57.0,75.0,15.581739130434785,18.0,99.0
2025-04-26,17,2,baseline,2025-05-10,57.0,139.0,51.37826086956523,82.0,99.0
2025-04-26,17,3,ensemble,2025-05-17,52.0,52.0,13.230869565217391,0.0,104.0
2025-04-26,17,3,baseline,2025-05-17,52.0,139.0,56.27391304347826,87.0,104.0
2025-04-26,18,1,ensemble,2025-05-03,34.0,31.0,6.866086956521738,3.0,18.0
2025-04-26,18,1,baseline,2025-05-03,34.0,51.0,17.807391304347828,17.0,18.0
2025-04-26,18,2,ensemble,2025-05-10,27.0,24.0,7.106086956521741,3.0,25.0
2025-04-26,18,2,baseline,2025-05-10,27.0,51.0,24.76,24.0,25.0
2025-04-26,18,3,ensemble,2025-05-17,25.0,16.0,7.516956521739131,9.0,27.0
2025-04-26,18,3,baseline,2025-05-17,25.0,51.0,29.371739130434786,26.0,27.0
2025-04-26,19,1,ensemble,2025-05-03,4.0,7.0,2.3886956521739133,3.0,7.0
2025-04-26,19,1,baseline,2025-05-03,4.0,11.0,6.091739130434783,7.0,7.0
2025-04-26,19,2,ensemble,2025-05-10,4.0,5.0,2.2465217391304346,1.0,7.0
2025-04-26,19,2,baseline,2025-05-10,4.0,11.0,7.750434782608698,7.0,7.0
2025-04-26,19,3,ensemble,2025-05-17,1.0,4.0,2.4930434782608697,3.0,10.0
2025-04-26,19,3,baseline,2025-05-17,1.0,11.0,9.69086956521739,10.0,10.0
2025-04-26,20,1,ensemble,2025-05-03,6.0,12.0,3.5660869565217395,6.0,14.0
2025-04-26,20,1,baseline,2025-05-03,6.0,19.0,8.705652173913046,13.0,14.0
2025-04-26,20,2,ensemble,2025-05-10,4.0,8.0,3.3291304347826096,4.0,16.0
2025-04-26,20,2,baseline,2025-05-10,4.0,19.0,10.367826086956521,15.0,16.0
2025-04-26,20,3,ensemble,2025-05-17,8.0,8.0,2.4182608695652177,0.0,12.0
2025-04-26,20,3,baseline,2025-05-17,8.0,19.0,10.456086956521741,11.0,12.0
2025-04-26,21,1,ensemble,2025-05-03,15.0,24.0,5.663478260869566,9.0,34.0
2025-04-26,21,1,baseline,2025-05-03,15.0,46.0,20.496521739130436,31.0,34.0
2025-04-26,21,2,ensemble,2025-05-10,14.0,17.0,4.551304347826088,3.0,35.0
2025-04-26,21,2,baseline,2025-05-10,14.0,46.0,23.48217391304348,32.0,35.0
2025-04-26,21,3,ensemble,2025-05-17,15.0,11.0,4.668260869565217,4.0,34.0
2025-04-26,21,3,baseline,2025-05-17,15.0,46.0,25.796956521739137,31.0,34.0
2025-04-26,22,1,ensemble,2025-05-03,41.0,30.0,6.026956521739132,11.0,24.0
2025-04-26,22,1,baseline,2025-05-03,41.0,48.0,10.562173913043479,7.0,24.0
2025-04-26,22,2,ensemble,2025-05-10,31.0,26.0,5.199565217391305,5.0,34.0
2025-04-26,22,2,baseline,2025-05-10,31.0,48.0,15.505217391304345,17.0,34.0
2025-04-26,22,3,ensemble,2025-05-17,40.0,19.0,9.582608695652175,21.0,25.0
2025-04-26,22,3,baseline,2025-05-17,40.0,48.0,16.767391304347825,8.0,25.0
2025-04-26,23,1,ensemble,2025-05-03,10.0,14.0,2.4939130434782606,4.0,13.0
2025-04-26,23,1,baseline,2025-05-03,10.0,23.0,7.666086956521739,13.0,13.0
2025-04-26,23,2,ensemble,2025-05-10,3.0,10.0,4.026956521739129,7.0,20.0
2025-04-26,23,2,baseline,2025-05-10,3.0,23.0,11.269565217391307,20.0,20.0
2025-04-26,23,3,ensemble,2025-05-17,2.0,7.0,2.8947826086956523,5.0,21.0
2025-04-26,23,3,baseline,2025-05-17,2.0,23.0,11.67086956521739,21.0,21.0
2025-04-26,24,1,ensemble,2025-05-03,41.0,31.0,7.03521739130435,10.0,21.0
2025-04-26,24,1,baseline,2025-05-03,41.0,55.0,12.803913043478264,14.0,21.0
2025-04-26,24,2,ensemble,2025-05-10,21.0,20.0,5.528695652173914,1.0,41.0
2025-04-26,24,2,baseline,2025-05-10,21.0,55.0,21.436521739130438,34.0,41.0
2025-04-26,24,3,ensemble,2025-05-17,10.0,15.0,5.937826086956521,5.0,52.0
2025-04-26,24,3,baseline,2025-05-17,10.0,55.0,26.423478260869565,45.0,52.0
2025-04-26,25,1,ensemble,2025-05-03,49.0,31.0,9.614782608695652,18.0,37.0
2025-04-26,25,1,baseline,2025-05-03,49.0,56.0,15.57521739130435,7.0,37.0
2025-04-26,25,2,ensemble,2025-05-10,39.0,23.0,9.362608695652176,16.0,47.0
2025-04-26,25,2,baseline,2025-05-10,39.0,56.0,22.80695652173913,17.0,47.0
2025-04-26,25,3,ensemble,2025-05-17,30.0,17.0,9.00608695652174,13.0,56.0
2025-04-26,25,3,baseline,2025-05-17,30.0,56.0,28.215652173913046,26.0,56.0
2025-04-26,26,1,ensemble,2025-05-03,114.0,104.0,14.904782608695655,10.0,65.0
2025-04-26,26,1,baseline,2025-05-03,114.0,176.0,40.31913043478261,62.0,65.0
2025-04-26,26,2,ensemble,2025-05-10,91.0,68.0,16.46608695652174,23.0,88.0
2025-04-26,26,2,baseline,2025-05-10,91.0,176.0,52.24739130434783,85.0,88.0
2025-04-26,26,3,ensemble,2025-05-17,62.0,57.0,14.199565217391307,5.0,117.0
2025-04-26,26,3,baseline,2025-05-17,62.0,176.0,65.16304347826087,114.0,117.0
2025-04-26,27,1,ensemble,2025-05-03,28.0,24.0,5.248695652173913,4.0,10.0
