model,reference_date,location,horizon,target_end_date,truth,point,wis,mae,persistence_mae
ensemble,2024-04-06,05,2,2024-04-20,30.0,44.760296182642094,8.792878463269519,14.760296182642094,52.0
ensemble,2024-04-06,05,3,2024-04-27,30.0,40.0,7.723437050633555,10.0,52.0
ensemble,2024-04-06,06,1,2024-04-13,178.0,169.5671533203125,18.727957225894297,8.432846679687486,3.0
ensemble,2024-04-06,06,2,2024-04-20,154.0,155.80305431751623,21.483547021739483,1.803054317516228,27.0
ensemble,2024-04-06,06,3,2024-04-27,151.0,152.3,23.53411294945667,1.3000000000000114,30.0
ensemble,2024-04-06,08,1,2024-04-13,55.0,55.07964508240103,5.712889051725859,0.0796450824010293,13.0
ensemble,2024-04-06,08,2,2024-04-20,26.0,47.4166,12.070940829282328,21.416600000000003,42.0
ensemble,2024-04-06,08,3,2024-04-27,23.0,44.5,11.918019684775363,21.5,45.0
ensemble,2024-04-06,09,1,2024-04-13,62.0,69.23744687736138,7.820291880161789,7.2374468773613785,27.0
ensemble,2024-04-06,09,2,2024-04-20,57.0,62.74045,8.568487885465483,5.740450000000003,32.0
ensemble,2024-04-06,09,3,2024-04-27,64.0,61.86744970808071,7.866589995746696,2.132550291919287,25.0
ensemble,2024-04-06,10,1,2024-04-13,7.0,12.056277857751017,2.803246077936415,5.056277857751017,8.0
ensemble,2024-04-06,10,2,2024-04-20,8.0,11.4344813962565,2.178526843076426,3.4344813962564995,7.0
ensemble,2024-04-06,10,3,2024-04-27,2.0,9.50561865571532,4.173871363272587,7.50561865571532,13.0
ensemble,2024-04-06,11,1,2024-04-13,17.0,14.0,2.082258051314692,3.0,1.0
ensemble,2024-04-06,11,2,2024-04-20,14.0,12.330682713894124,1.7590660875076494,1.6693172861058763,4.0
ensemble,2024-04-06,11,3,2024-04-27,8.0,12.276282616375225,2.711253027637686,4.276282616375225,10.0
ensemble,2024-04-06,12,1,2024-04-13,328.0,315.0,23.53422077766687,13.0,76.0
ensemble,2024-04-06,12,2,2024-04-20,243.0,296.3655,33.257826543573316,53.3655,161.0
ensemble,2024-04-06,12,3,2024-04-27,266.0,276.14852368706767,28.849095716322353,10.148523687067666,138.0
ensemble,2024-04-06,13,1,2024-04-13,54.0,54.15,6.575992489285176,0.14999999999999858,10.0
ensemble,2024-04-06,13,2,2024-04-20,37.0,48.1,8.199751247616447,11.100000000000001,27.0
ensemble,2024-04-06,13,3,2024-04-27,30.0,46.12499999999999,8.820364707024261,16.124999999999993,34.0
ensemble,2024-04-06,15,1,2024-04-13,12.0,6.938000000000001,2.8164289556968956,5.061999999999999,5.0
ensemble,2024-04-06,15,2,2024-04-20,5.0,6.955,1.2856121935631166,1.955,2.0
ensemble,2024-04-06,15,3,2024-04-27,14.0,6.437575,4.254648333368484,7.562425,7.0
ensemble,2024-04-06,16,1,2024-04-13,12.0,32.81491913264826,11.89721478505949,20.814919132648257,33.0
ensemble,2024-04-06,16,2,2024-04-20,15.0,28.18555,7.322757770702862,13.18555,30.0
ensemble,2024-04-06,16,3,2024-04-27,16.0,23.6792,5.54218521681116,7.679200000000002,29.0
ensemble,2024-04-06,17,1,2024-04-13,186.0,160.8075,16.967126013168535,25.192499999999995,18.0
ensemble,2024-04-06,17,2,2024-04-20,122.0,146.94673985426476,16.37529510975797,24.946739854264763,82.0
ensemble,2024-04-06,17,3,2024-04-27,86.0,135.846,24.965947124817554,49.846000000000004,118.0
ensemble,2024-04-06,18,1,2024-04-13,104.0,116.74831593184511,11.890603261456437,12.748315931845113,52.0
ensemble,2024-04-06,18,2,2024-04-20,55.0,108.00531142609036,28.92393127495387,53.00531142609036,101.0
ensemble,2024-04-06,18,3,2024-04-27,37.0,100.4,33.70926842095093,63.400000000000006,119.0
ensemble,2024-04-06,19,1,2024-04-13,63.0,63.25,6.549208941035624,0.25,27.0
ensemble,2024-04-06,19,2,2024-04-20,53.0,52.70547321438789,7.561253842864849,0.29452678561211343,37.0
ensemble,2024-04-06,19,3,2024-04-27,22.0,45.589,12.822976368770254,23.589,68.0
ensemble,2024-04-06,20,1,2024-04-13,27.0,48.086,10.79633509039387,21.086,43.0
ensemble,2024-04-06,20,2,2024-04-20,44.0,44.6517071056366,4.977529202620203,0.6517071056366035,26.0
ensemble,2024-04-06,20,3,2024-04-27,27.0,40.50582981109619,7.950494015719187,13.505829811096191,43.0
ensemble,2024-04-06,21,1,2024-04-13,67.0,84.672,12.15135312200664,17.671999999999997,53.0
ensemble,2024-04-06,21,2,2024-04-20,47.0,78.67647595995757,16.488773636938053,31.67647595995757,73.0
ensemble,2024-04-06,21,3,2024-04-27,25.0,73.0,23.9127761920253,48.0,95.0
ensemble,2024-04-06,22,1,2024-04-13,30.0,36.95050580026791,5.257134475465263,6.950505800267912,18.0
ensemble,2024-04-06,22,2,2024-04-20,25.0,36.0,6.895100518676885,11.0,23.0
ensemble,2024-04-06,22,3,2024-04-27,17.0,32.0,8.95959948992029,15.0,31.0
ensemble,2024-04-06,23,1,2024-04-13,15.0,18.0,2.692584582820144,3.0,8.0
ensemble,2024-04-06,23,2,2024-04-20,16.0,16.15,2.5967064091680867,0.14999999999999858,7.0
ensemble,2024-04-06,23,3,2024-04-27,14.0,15.30056531430814,2.9490557224375054,1.3005653143081393,9.0
ensemble,2024-04-06,24,1,2024-04-13,55.0,62.93248523436025,7.205631317917939,7.93248523436025,21.0
ensemble,2024-04-06,24,2,2024-04-20,38.0,56.0,9.988958765655283,18.0,38.0
ensemble,2024-04-06,24,3,2024-04-27,20.0,51.42432057022065,14.784978862915306,31.42432057022065,56.0
ensemble,2024-04-06,25,1,2024-04-13,168.0,161.5,16.300661160021658,6.5,32.0
ensemble,2024-04-06,25,2,2024-04-20,127.0,147.0,19.15751158778848,20.0,73.0
ensemble,2024-04-06,25,3,2024-04-27,67.0,133.0,35.04697986685237,66.0,133.0
ensemble,2024-04-06,26,1,2024-04-13,297.0,350.57416837343783,37.400600841990105,53.57416837343783,183.0
ensemble,2024-04-06,26,2,2024-04-20,156.0,315.722,89.63113270524411,159.72199999999998,324.0
ensemble,2024-04-06,26,3,2024-04-27,117.0,276.0,92.67621453094816,159.0,363.0
ensemble,2024-04-06,27,1,2024-04-13,79.0,101.3042,12.209392214931587,22.304199999999994,45.0
ensemble,2024-04-06,27,2,2024-04-20,53.0,86.2097165157104,19.12754142301803,33.2097165157104,71.0
ensemble,2024-04-06,27,3,2024-04-27,39.0,80.65,22.950563580624415,41.650000000000006,85.0
ensemble,2024-04-06,28,1,2024-04-13,38.0,39.69062898586616,4.282467641441167,1.6906289858661623,13.0
ensemble,2024-04-06,28,2,2024-04-20,25.0,36.67381624614672,6.640000273943488,11.673816246146721,26.0
ensemble,2024-04-06,28,3,2024-04-27,21.0,34.0,7.744713550692406,13.0,30.0
ensemble,2024-04-06,29,1,2024-04-13,108.0,123.2945,14.65435908394443,15.2945,85.0
ensemble,2024-04-06,29,2,2024-04-20,78.0,108.5435,19.06608778042683,30.543499999999995,115.0
ensemble,2024-04-06,29,3,2024-04-27,59.0,99.0,22.336193970153726,40.0,134.0
ensemble,2024-04-06,30,1,2024-04-13,9.0,21.310466656507224,6.188708575225509,12.310466656507224,20.0
ensemble,2024-04-06,30,2,2024-04-20,6.0,18.10509799801165,6.611370805628201,12.10509799801165,23.0
ensemble,2024-04-06,30,3,2024-04-27,3.0,15.9277,6.913662061742633,12.9277,26.0
ensemble,2024-04-06,31,1,2024-04-13,46.0,38.0,5.092505288163343,8.0,5.0
ensemble,2024-04-06,31,2,2024-04-20,27.0,34.0,5.397311039426087,7.0,24.0
ensemble,2024-04-06,31,3,2024-04-27,17.0,30.947422859449446,7.225639072591252,13.947422859449446,34.0
ensemble,2024-04-06,32,1,2024-04-13,24.0,22.4798187097224,2.7240187665591358,1.5201812902775984,2.0
ensemble,2024-04-06,32,2,2024-04-20,26.0,17.974,4.236787004881645,8.026,0.0
ensemble,2024-04-06,32,3,2024-04-27,21.0,18.261,3.2047019040670226,2.7390000000000008,5.0
ensemble,2024-04-06,33,1,2024-04-13,14.0,14.0,1.5502945683889107,0.0,3.0
ensemble,2024-04-06,33,2,2024-04-20,12.0,12.02034980246352,1.7817291963235282,0.02034980246351914,5.0
ensemble,2024-04-06,33,3,2024-04-27,4.0,11.0,3.7707408372484,7.0,13.0
ensemble,2024-04-06,34,1,2024-04-13,130.0,150.86847640424952,15.825685526636304,20.86847640424952,58.0
ensemble,2024-04-06,34,2,2024-04-20,110.0,135.495966792182,18.141154082483098,25.495966792182003,78.0
ensemble,2024-04-06,34,3,2024-04-27,89.0,120.0,19.79281453595594,31.0,99.0
ensemble,2024-04-06,35,1,2024-04-13,19.0,28.8269241268492,5.596889836719633,9.8269241268492,17.0
ensemble,2024-04-06,35,2,2024-04-20,15.0,26.97505,6.218571659168962,11.97505,21.0
ensemble,2024-04-06,35,3,2024-04-27,20.0,22.48065909998764,4.2801555802639735,2.4806590999876406,16.0
ensemble,2024-04-06,36,1,2024-04-13,366.0,291.0574444901034,40.33020149866201,74.94255550989658,26.0
ensemble,2024-04-06,36,2,2024-04-20,217.0,273.799,37.5084355494235,56.79899999999998,175.0
ensemble,2024-04-06,36,3,2024-04-27,163.0,257.0,52.31261983142008,94.0,229.0
ensemble,2024-04-06,37,1,2024-04-13,55.0,69.01690207513471,10.615497102839964,14.016902075134709,33.0
ensemble,2024-04-06,37,2,2024-04-20,23.0,61.54630031092956,22.355523309538118,38.54630031092956,65.0
ensemble,2024-04-06,37,3,2024-04-27,13.0,55.40127091447741,25.00031168530855,42.40127091447741,75.0
ensemble,2024-04-06,38,1,2024-04-13,17.0,22.95197202166929,3.420189236851242,5.951972021669292,14.0
ensemble,2024-04-06,38,2,2024-04-20,15.0,21.80151186381125,4.060505617586858,6.80151186381125,16.0
ensemble,2024-04-06,38,3,2024-04-27,7.0,19.275,7.428443214270677,12.274999999999999,24.0
ensemble,2024-04-06,39,1,2024-04-13,191.0,183.1610565620574,19.294562474784357,7.838943437942589,53.0
ensemble,2024-04-06,39,2,2024-04-20,109.0,162.7,27.352979536069277,53.69999999999999,135.0
ensemble,2024-04-06,39,3,2024-04-27,75.0,139.5,33.95500133905426,64.5,169.0
ensemble,2024-04-06,40,1,2024-04-13,36.0,69.53066616074113,17.906493004156978,33.530666160741134,55.0
ensemble,2024-04-06,40,2,2024-04-20,31.0,64.2,18.04841522229118,33.2,60.0
ensemble,2024-04-06,40,3,2024-04-27,31.0,56.0,14.833446203650965,25.0,60.0
ensemble,2024-04-06,41,1,2024-04-13,33.0,50.62899704361215,10.150890755271583,17.628997043612152,31.0
ensemble,2024-04-06,41,2,2024-04-20,32.0,45.0,8.424044505502307,13.0,32.0
ensemble,2024-04-06,41,3,2024-04-27,34.0,40.49975,7.639851622366004,6.499749999999999,30.0
ensemble,2024-04-06,42,1,2024-04-13,199.0,203.0,19.246934352131273,4.0,69.0
ensemble,2024-04-06,42,2,2024-04-20,153.0,189.8855445477596,25.48419407393345,36.885544547759594,115.0
ensemble,2024-04-06,42,3,2024-04-27,118.0,177.1684,33.712972257838814,59.16839999999999,150.0
ensemble,2024-04-06,44,1,2024-04-13,14.0,11.0,1.8593118645842093,3.0,0.0
ensemble,2024-04-06,44,2,2024-04-20,11.0,10.406708039437614,1.6335032285379874,0.5932919605623859,3.0
ensemble,2024-04-06,44,3,2024-04-27,7.0,9.0,2.0257017361003684,2.0,7.0
ensemble,2024-04-06,45,1,2024-04-13,64.0,49.5615,8.044716456319367,14.438499999999998,1.0
ensemble,2024-04-06,45,2,2024-04-20,37.0,46.08084053424814,6.976484426626213,9.08084053424814,26.0
ensemble,2024-04-06,45,3,2024-04-27,30.0,40.9,8.138078324836481,10.899999999999999,33.0
ensemble,2024-04-06,46,1,2024-04-13,14.0,27.0,7.331183372528775,13.0,19.0
ensemble,2024-04-06,46,2,2024-04-20,24.0,23.552,2.660390345782352,0.4480000000000004,9.0
ensemble,2024-04-06,46,3,2024-04-27,14.0,21.0,4.097968940144583,7.0,19.0
ensemble,2024-04-06,47,1,2024-04-13,77.0,79.0,7.23526561876509,2.0,9.0
ensemble,2024-04-06,47,2,2024-04-20,58.0,70.0,9.360231773614172,12.0,28.0
ensemble,2024-04-06,47,3,2024-04-27,46.0,64.589,12.016965689595803,18.589,40.0
ensemble,2024-04-06,48,1,2024-04-13,208.0,237.98429665249765,21.071868804915642,29.984296652497648,93.0
ensemble,2024-04-06,48,2,2024-04-20,190.0,221.687,28.21764333661819,31.687000000000012,111.0
ensemble,2024-04-06,48,3,2024-04-27,150.0,214.3,37.465424303497855,64.30000000000001,151.0
ensemble,2024-04-06,49,1,2024-04-13,1.0,9.0,4.8197526657085215,8.0,10.0
ensemble,2024-04-06,49,2,2024-04-20,3.0,9.0,3.1702423711548104,6.0,8.0
ensemble,2024-04-06,49,3,2024-04-27,6.0,8.196928880803764,1.7140418105103672,2.196928880803764,5.0
ensemble,2024-04-06,50,1,2024-04-13,16.0,14.779625,1.5758653773640634,1.2203750000000007,1.0
ensemble,2024-04-06,50,2,2024-04-20,10.0,13.47795,2.213768973098126,3.47795,5.0
ensemble,2024-04-06,50,3,2024-04-27,6.0,12.0,3.2950651543223732,6.0,9.0
ensemble,2024-04-06,51,1,2024-04-13,110.0,85.95650587356161,13.222873860743462,24.04349412643839,1.0
ensemble,2024-04-06,51,2,2024-04-20,79.0,81.30942390797077,9.791679432075677,2.3094239079707677,32.0
ensemble,2024-04-06,51,3,2024-04-27,58.0,69.6603,11.414113333207322,11.660300000000007,53.0
ensemble,2024-04-06,53,1,2024-04-13,42.0,47.08678413797109,6.195328292202317,5.086784137971087,14.0
ensemble,2024-04-06,53,2,2024-04-20,26.0,43.520089255305066,11.065743303528384,17.520089255305066,30.0
ensemble,2024-04-06,53,3,2024-04-27,37.0,40.0,6.826045150489152,3.0,19.0
ensemble,2024-04-06,54,1,2024-04-13,22.0,52.0,16.950693870508406,30.0,49.0
ensemble,2024-04-06,54,2,2024-04-20,13.0,48.51896518051085,20.59152380188559,35.51896518051085,58.0
ensemble,2024-04-06,54,3,2024-04-27,22.0,41.7026728142608,10.206824076816678,19.7026728142608,49.0
ensemble,2024-04-06,55,1,2024-04-13,77.0,100.849574513759,14.341860298032758,23.849574513758995,49.0
ensemble,2024-04-06,55,2,2024-04-20,66.0,91.70812038999614,14.847417993840674,25.70812038999614,60.0
ensemble,2024-04-06,55,3,2024-04-27,38.0,84.0,22.650275214173174,46.0,88.0
ensemble,2024-04-06,56,1,2024-04-13,6.0,7.848168134689331,1.517458177480237,1.848168134689331,5.0
ensemble,2024-04-06,56,2,2024-04-20,2.0,7.61565,2.848003392232515,5.61565,9.0
ensemble,2024-04-06,56,3,2024-04-27,4.0,7.13675598890445,2.0357018832672003,3.13675598890445,7.0
ensemble,2024-04-13,01,1,2024-04-20,18.0,31.641,7.2455943614671625,13.640999999999998,21.0
ensemble,2024-04-13,01,2,2024-04-27,16.0,29.0,6.983640436429093,13.0,23.0
ensemble,2024-04-13,02,1,2024-04-20,2.0,5.0,1.519296064592465,3.0,5.0
ensemble,2024-04-13,02,2,2024-04-27,3.0,4.0,1.0678859841385095,1.0,4.0
ensemble,2024-04-13,04,1,2024-04-20,81.0,66.0,10.246150375321761,15.0,3.0
ensemble,2024-04-13,04,2,2024-04-27,106.0,57.2959,24.68614799802174,48.7041,22.0
ensemble,2024-04-13,05,1,2024-04-20,30.0,33.49441167849465,5.69514162168015,3.49441167849465,30.0
ensemble,2024-04-13,05,2,2024-04-27,30.0,30.0,5.688339250841118,0.0,30.0
ensemble,2024-04-13,06,1,2024-04-20,154.0,121.60556109692536,19.099207000842313,32.394438903074644,4.0
ensemble,2024-04-13,06,2,2024-04-27,151.0,116.57823303775342,21.961096265082837,34.42176696224658,1.0
ensemble,2024-04-13,08,1,2024-04-20,26.0,37.535,6.934005329669169,11.534999999999997,23.0
ensemble,2024-04-13,08,2,2024-04-27,23.0,33.01325320323605,6.462637911412534,10.013253203236047,26.0
ensemble,2024-04-13,09,1,2024-04-20,57.0,68.81596931140706,8.28320906554625,11.81596931140706,31.0
ensemble,2024-04-13,09,2,2024-04-27,64.0,61.192550842892096,7.053171293282802,2.8074491571079037,24.0
ensemble,2024-04-13,10,1,2024-04-20,8.0,14.0,3.3535270515320894,6.0,11.0
ensemble,2024-04-13,10,2,2024-04-27,2.0,13.0,6.5860328933917485,11.0,17.0
ensemble,2024-04-13,11,1,2024-04-20,14.0,16.8715010898644,2.3057800584239154,2.871501089864399,9.0
ensemble,2024-04-13,11,2,2024-04-27,8.0,15.0,3.824721735359429,7.0,15.0
ensemble,2024-04-13,12,1,2024-04-20,243.0,256.0,19.553921363743818,13.0,71.0
ensemble,2024-04-13,12,2,2024-04-27,266.0,234.0,24.141813686606437,32.0,48.0
ensemble,2024-04-13,13,1,2024-04-20,37.0,46.06133197804995,6.437478347883744,9.06133197804995,19.0
ensemble,2024-04-13,13,2,2024-04-27,30.0,44.8433825182225,7.790125581828926,14.843382518222498,26.0
ensemble,2024-04-13,15,1,2024-04-20,5.0,7.5785,1.5849845134457805,2.5785,4.0
ensemble,2024-04-13,15,2,2024-04-27,14.0,7.209732044839512,3.586498862566357,6.790267955160488,5.0
ensemble,2024-04-13,16,1,2024-04-20,15.0,22.93236804017254,4.238391684622403,7.932368040172541,16.0
ensemble,2024-04-13,16,2,2024-04-27,16.0,20.0,3.5413592023485005,4.0,15.0
ensemble,2024-04-13,17,1,2024-04-20,122.0,146.12840295205456,16.64975186274751,24.128402952054557,60.0
ensemble,2024-04-13,17,2,2024-04-27,86.0,135.0,25.330745613557507,49.0,96.0
ensemble,2024-04-13,18,1,2024-04-20,55.0,116.0,34.19694968720262,61.0,98.0
ensemble,2024-04-13,18,2,2024-04-27,37.0,101.40033321788133,35.31684431645695,64.40033321788133,116.0
ensemble,2024-04-13,19,1,2024-04-20,53.0,56.0,4.799282435536123,3.0,29.0
ensemble,2024-04-13,19,2,2024-04-27,22.0,49.0,13.825256686970627,27.0,60.0
ensemble,2024-04-13,20,1,2024-04-20,44.0,30.117131989548188,7.38999506792471,13.882868010451812,2.0
ensemble,2024-04-13,20,2,2024-04-27,27.0,27.0,4.520822071976596,0.0,15.0
ensemble,2024-04-13,21,1,2024-04-20,47.0,79.0,17.296729346562664,32.0,55.0
ensemble,2024-04-13,21,2,2024-04-27,25.0,70.0,22.656213834955665,45.0,77.0
ensemble,2024-04-13,22,1,2024-04-20,25.0,28.8,4.066005815267824,3.8000000000000007,9.0
ensemble,2024-04-13,22,2,2024-04-27,17.0,25.9293956105751,5.427350670332564,8.9293956105751,17.0
ensemble,2024-04-13,23,1,2024-04-20,16.0,16.80425697670627,2.330388800569347,0.8042569767062702,8.0
ensemble,2024-04-13,23,2,2024-04-27,14.0,16.299240442300643,2.7522298904381466,2.2992404423006434,10.0
ensemble,2024-04-13,24,1,2024-04-20,38.0,73.5,19.382255379421704,35.5,50.0
ensemble,2024-04-13,24,2,2024-04-27,20.0,66.0,26.157253784873113,46.0,68.0
ensemble,2024-04-13,25,1,2024-04-20,127.0,163.0,21.610783885384798,36.0,87.0
ensemble,2024-04-13,25,2,2024-04-27,67.0,137.5,41.58322628303195,70.5,147.0
ensemble,2024-04-13,26,1,2024-04-20,156.0,299.51892852783203,82.49679079295692,143.51892852783203,256.0
ensemble,2024-04-13,26,2,2024-04-27,117.0,257.1800146102905,80.89793978428622,140.18001461029053,295.0
ensemble,2024-04-13,27,1,2024-04-20,53.0,87.33569021485287,19.251439244285027,34.335690214852875,59.0
ensemble,2024-04-13,27,2,2024-04-27,39.0,82.03133692825841,22.83776576067869,43.03133692825841,73.0
ensemble,2024-04-13,28,1,2024-04-20,25.0,49.75544303051238,13.646292576329301,24.75544303051238,35.0
ensemble,2024-04-13,28,2,2024-04-27,21.0,49.4,14.942668458103546,28.4,39.0
ensemble,2024-04-13,29,1,2024-04-20,78.0,95.0,11.617667231131383,17.0,70.0
ensemble,2024-04-13,29,2,2024-04-27,59.0,83.0,17.15190806067137,24.0,89.0
ensemble,2024-04-13,30,1,2024-04-20,6.0,5.9985,1.5786489882322978,0.0015000000000000568,1.0
ensemble,2024-04-13,30,2,2024-04-27,3.0,5.5,1.9618390800198529,2.5,4.0
ensemble,2024-04-13,31,1,2024-04-20,27.0,37.6042,5.61637918479895,10.604199999999999,28.0
ensemble,2024-04-13,31,2,2024-04-27,17.0,32.820660782854134,8.845252700358968,15.820660782854134,38.0
ensemble,2024-04-13,32,1,2024-04-20,26.0,26.0,2.8440648543680327,0.0,9.0
ensemble,2024-04-13,32,2,2024-04-27,21.0,22.83907943014452,3.465070449716312,1.839079430144519,14.0
ensemble,2024-04-13,33,1,2024-04-20,12.0,12.38576239347458,1.7103208163689276,0.38576239347458063,4.0
ensemble,2024-04-13,33,2,2024-04-27,4.0,10.8742547754408,3.9257560119338235,6.8742547754408,12.0
ensemble,2024-04-13,34,1,2024-04-20,110.0,140.965,18.439155922030103,30.965000000000003,58.0
ensemble,2024-04-13,34,2,2024-04-27,89.0,122.94,20.023876152648278,33.94,79.0
ensemble,2024-04-13,35,1,2024-04-20,15.0,30.60765,8.48985098972432,15.60765,26.0
ensemble,2024-04-13,35,2,2024-04-27,20.0,27.113596912978547,5.027403922298027,7.113596912978547,21.0
ensemble,2024-04-13,36,1,2024-04-20,217.0,350.60911331008,74.04976007502356,133.60911331007998,194.0
ensemble,2024-04-13,36,2,2024-04-27,163.0,326.0,90.7533485422653,163.0,248.0
ensemble,2024-04-13,37,1,2024-04-20,23.0,57.00440512997297,19.172716039767607,34.00440512997297,54.0
ensemble,2024-04-13,37,2,2024-04-27,13.0,51.7233481087063,22.349970824411503,38.7233481087063,64.0
ensemble,2024-04-13,38,1,2024-04-20,15.0,14.0,1.7034748387107093,1.0,4.0
ensemble,2024-04-13,38,2,2024-04-27,7.0,12.5504674515834,3.0543500070531393,5.550467451583399,12.0
ensemble,2024-04-13,39,1,2024-04-20,109.0,214.77405,58.42342624260086,105.77404999999999,160.0
ensemble,2024-04-13,39,2,2024-04-27,75.0,192.5,66.84753478613027,117.5,194.0
ensemble,2024-04-13,40,1,2024-04-20,31.0,52.4665292181821,10.58229286030395,21.466529218182103,32.0
ensemble,2024-04-13,40,2,2024-04-27,31.0,43.503,8.686990506496073,12.503,32.0
ensemble,2024-04-13,41,1,2024-04-20,32.0,30.03775592744928,4.494212111144315,1.962244072550721,19.0
ensemble,2024-04-13,41,2,2024-04-27,34.0,25.674984050366906,5.800417348161467,8.325015949633094,17.0
ensemble,2024-04-13,42,1,2024-04-20,153.0,203.0,26.381930019910957,50.0,105.0
ensemble,2024-04-13,42,2,2024-04-27,118.0,184.0,34.61647278551078,66.0,140.0
ensemble,2024-04-13,44,1,2024-04-20,11.0,11.9259,1.5030972907064446,0.9259000000000004,5.0
ensemble,2024-04-13,44,2,2024-04-27,7.0,10.70991106927251,2.3219899712849483,3.7099110692725095,9.0
ensemble,2024-04-13,45,1,2024-04-20,37.0,34.0,4.378925350827399,3.0,7.0
ensemble,2024-04-13,45,2,2024-04-27,30.0,30.8,4.461946210796463,0.8000000000000007,14.0
ensemble,2024-04-13,46,1,2024-04-20,24.0,28.4728415117815,3.2169581526251534,4.4728415117815,13.0
ensemble,2024-04-13,46,2,2024-04-27,14.0,26.954,6.370631240718526,12.954,23.0
ensemble,2024-04-13,47,1,2024-04-20,58.0,79.0,12.926937453702255,21.0,44.0
ensemble,2024-04-13,47,2,2024-04-27,46.0,69.2,13.92372892532715,23.200000000000003,56.0
ensemble,2024-04-13,48,1,2024-04-20,190.0,198.2,17.32663999837583,8.199999999999989,57.0
ensemble,2024-04-13,48,2,2024-04-27,150.0,174.9,20.70385292531862,24.900000000000006,97.0
ensemble,2024-04-13,49,1,2024-04-20,3.0,5.75,1.6588283337482732,2.75,2.0
ensemble,2024-04-13,49,2,2024-04-27,6.0,5.0,1.293948281943021,1.0,1.0
ensemble,2024-04-13,50,1,2024-04-20,10.0,7.3342,1.6143032171689584,2.6658,1.0
ensemble,2024-04-13,50,2,2024-04-27,6.0,6.0,1.3009661764325076,0.0,3.0
ensemble,2024-04-13,51,1,2024-04-20,79.0,136.76,30.8648268846064,57.75999999999999,78.0
